,movieId,title,genres,imdbId,tmdbId,tag,metadata,year
2758,3732,"Fury, The",Horror,77588,12611.0,, Horror,1978
2759,3733,"Paper Chase, The",Drama,70509,14328.0,, Drama,1973
2760,3735,Serpico,Crime Drama,70666,9040.0,police,police Crime Drama,1973
2761,3736,"Ace in the Hole (Big Carnival, The)",Drama,43338,25364.0,, Drama,1951
2762,3737,Lonely Are the Brave,Drama Western,56195,43002.0,, Drama Western,1962
2763,3738,"Sugarland Express, The",Drama,72226,5121.0,, Drama,1974
2764,3739,Trouble in Paradise,Comedy Romance,23622,195.0,, Comedy Romance,1932
2765,3740,Big Trouble in Little China,Action Adventure Comedy Fantasy,90728,6978.0,, Action Adventure Comedy Fantasy,1986
2766,3741,Badlands,Crime Drama Thriller,69762,3133.0,, Crime Drama Thriller,1973
2767,3742,Battleship Potemkin,Drama War,15648,643.0,, Drama War,1925
2768,3743,Boys and Girls,Comedy Romance,204175,10571.0,, Comedy Romance,2000
2769,3744,Shaft,Action Crime Thriller,162650,479.0,, Action Crime Thriller,2000
2770,3745,Titan A.E.,Action Adventure Animation Children Sci-Fi,120913,7450.0,, Action Adventure Animation Children Sci-Fi,2000
2771,3746,Butterfly (La lengua de las mariposas),Drama,188030,31023.0,, Drama,1999
2772,3747,Jesus' Son,Drama,186253,25636.0,, Drama,1999
2773,3751,Chicken Run,Animation Children Comedy,120630,7443.0,, Animation Children Comedy,2000
2774,3752,"Me, Myself & Irene",Adventure Comedy,183505,2123.0,, Adventure Comedy,2000
2775,3753,"Patriot, The",Action Drama War,187393,2024.0,, Action Drama War,2000
2776,3754,"Adventures of Rocky and Bullwinkle, The",Adventure Animation Children Comedy Fantasy,131704,17711.0,, Adventure Animation Children Comedy Fantasy,2000
2777,3755,"Perfect Storm, The",Drama Thriller,177971,2133.0,, Drama Thriller,2000
2778,3756,"Golden Bowl, The",Drama,200669,29946.0,, Drama,2000
2779,3758,Communion,Drama Sci-Fi Thriller,97100,28774.0,, Drama Sci-Fi Thriller,1989
2780,3760,"Kentucky Fried Movie, The",Comedy,76257,11598.0,, Comedy,1977
2781,3761,"Blood In, Blood Out",Action Crime Drama Thriller,106469,9702.0,, Action Crime Drama Thriller,1993
2782,3763,F/X,Action Crime Thriller,89118,9873.0,, Action Crime Thriller,1986
2783,3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion),Action Crime Thriller,101846,16820.0,, Action Crime Thriller,1991
2784,3765,"Hot Spot, The",Crime Drama Romance,99797,14864.0,, Crime Drama Romance,1990
2785,3766,Missing in Action,Action War,87727,15379.0,, Action War,1984
2786,3767,Missing in Action 2: The Beginning,Action War,89604,12764.0,, Action War,1985
2787,3768,Braddock: Missing in Action III,Action War,94792,27352.0,, Action War,1988
2788,3769,Thunderbolt and Lightfoot,Action,72288,8348.0,, Action,1974
2789,3770,Dreamscape,Horror Sci-Fi Thriller,87175,24099.0,, Horror Sci-Fi Thriller,1984
2790,3771,The Golden Voyage of Sinbad,Action Adventure Fantasy,71569,17897.0,, Action Adventure Fantasy,1973
2791,3773,House Party,Comedy,99800,16094.0,, Comedy,1990
2792,3774,House Party 2,Comedy Drama Romance,102065,16096.0,, Comedy Drama Romance,1991
2793,3783,Croupier,Crime Drama,159382,12706.0,, Crime Drama,1998
2794,3784,"Kid, The",Comedy Fantasy,219854,4244.0,, Comedy Fantasy,2000
2795,3785,Scary Movie,Comedy Horror,175142,4247.0,, Comedy Horror,2000
2796,3786,But I'm a Cheerleader,Comedy,179116,20770.0,, Comedy,1999
2797,3787,Shower (Xizao),Comedy,215369,1050.0,, Comedy,1999
2798,3788,Blow-Up (Blowup),Drama Mystery,60176,1052.0,, Drama Mystery,1966
2799,3789,"Pawnbroker, The",Drama,59575,20540.0,, Drama,1964
2800,3790,Groove,Drama,212974,23655.0,, Drama,2000
2801,3791,Footloose,Drama,87277,1788.0,, Drama,1984
2802,3792,Duel in the Sun,Drama Romance Western,38499,32275.0,, Drama Romance Western,1946
2803,3793,X-Men,Action Adventure Sci-Fi,120903,36657.0,action comic book hugh jackman marvel superhero superhero,action comic book hugh jackman marvel superhero superhero Action Adventure Sci-Fi,2000
2804,3794,Chuck & Buck,Comedy Drama,200530,44490.0,, Comedy Drama,2000
2805,3795,"Five Senses, The",Drama,168794,47585.0,, Drama,1999
2806,3797,"In Crowd, The",Thriller,163676,36047.0,, Thriller,2000
2807,3798,What Lies Beneath,Drama Horror Mystery,161081,2655.0,, Drama Horror Mystery,2000
2808,3799,Pokémon the Movie 2000,Animation Children,210234,12599.0,, Animation Children,2000
2809,3801,Anatomy of a Murder,Drama Mystery,52561,93.0,court,court Drama Mystery,1959
2810,3802,Freejack,Action Sci-Fi,104299,9278.0,, Action Sci-Fi,1992
2811,3806,Mackenna's Gold,Western,64615,18118.0,, Western,1969
2812,3807,Sinbad and the Eye of the Tiger,Adventure Fantasy,76716,11940.0,, Adventure Fantasy,1977
2813,3808,"Two Women (Ciociara, La)",Drama War,54749,24167.0,, Drama War,1960
2814,3809,What About Bob?,Comedy,103241,10276.0,, Comedy,1991
2815,3810,White Sands,Drama Thriller,105813,19380.0,, Drama Thriller,1992
2816,3811,Breaker Morant,Drama War,80310,13783.0,court,court Drama War,1980
2817,3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,Comedy,68555,11624.0,, Comedy,1972
2818,3813,Interiors,Drama,77742,15867.0,, Drama,1978
2819,3814,Love and Death,Comedy,73312,11686.0,, Comedy,1975
2820,3816,"Official Story, The (La historia oficial)",Drama,89276,29263.0,missing children,missing children Drama,1985
2821,3819,Tampopo,Comedy,92048,11830.0,, Comedy,1985
2822,3821,Nutty Professor II: The Klumps,Comedy,144528,12107.0,, Comedy,2000
2823,3822,"Girl on the Bridge, The (Fille sur le pont, La)",Drama Romance,144201,10401.0,, Drama Romance,1999
2824,3823,Wonderland,Drama,171865,32640.0,, Drama,1999
2825,3824,Autumn in New York,Drama Romance,174480,10641.0,, Drama Romance,2000
2826,3825,Coyote Ugly,Comedy Drama Romance,200550,6282.0,, Comedy Drama Romance,2000
2827,3826,Hollow Man,Horror Sci-Fi Thriller,164052,9383.0,, Horror Sci-Fi Thriller,2000
2828,3827,Space Cowboys,Action Adventure Comedy Sci-Fi,186566,5551.0,, Action Adventure Comedy Sci-Fi,2000
2829,3830,Psycho Beach Party,Comedy Horror Thriller,206226,27723.0,, Comedy Horror Thriller,2000
2830,3831,Saving Grace,Comedy,195234,2360.0,, Comedy,2000
2831,3832,"Black Sabbath (Tre volti della paura, I)",Horror,57603,28043.0,, Horror,1963
2832,3833,"Brain That Wouldn't Die, The",Horror Sci-Fi,52646,33468.0,, Horror Sci-Fi,1962
2833,3834,Bronco Billy,Adventure Drama Romance,80472,21866.0,, Adventure Drama Romance,1980
2834,3835,"Crush, The",Thriller,106627,33408.0,, Thriller,1993
2835,3836,Kelly's Heroes,Action Comedy War,65938,11589.0,, Action Comedy War,1970
2836,3837,Phantasm II,Action Fantasy Horror Sci-Fi Thriller,95863,15158.0,, Action Fantasy Horror Sci-Fi Thriller,1988
2837,3838,Phantasm III: Lord of the Dead,Horror,110823,16139.0,, Horror,1994
2838,3839,Phantasm IV: Oblivion,Horror,138703,16146.0,, Horror,1998
2839,3840,Pumpkinhead,Horror,95925,26515.0,, Horror,1988
2840,3841,Air America,Action Comedy,99005,11856.0,, Action Comedy,1990
2841,3843,Sleepaway Camp,Horror,86320,13567.0,, Horror,1983
2842,3844,Steel Magnolias,Drama,98384,10860.0,diabetes,diabetes Drama,1989
2843,3845,And God Created Woman (Et Dieu... créa la femme),Drama,49189,8420.0,, Drama,1956
2844,3846,Easy Money,Comedy,85470,18391.0,, Comedy,1983
2845,3847,"Ilsa, She Wolf of the SS",Horror,71650,20850.0,, Horror,1974
2846,3849,The Spiral Staircase,Horror Mystery Thriller,38975,27452.0,disability,disability Horror Mystery Thriller,1945
2847,3851,I'm the One That I Want,Comedy,251739,38548.0,, Comedy,2000
2848,3852,"Tao of Steve, The",Comedy,234853,20438.0,, Comedy,2000
2849,3855,"Affair of Love, An (Liaison pornographique, Une)",Drama Romance,204709,46991.0,, Drama Romance,1999
2850,3857,Bless the Child,Thriller,163983,10391.0,, Thriller,2000
2851,3858,Cecil B. DeMented,Comedy,173716,14195.0,, Comedy,2000
2852,3859,"Eyes of Tammy Faye, The",Documentary,233687,15665.0,In Netflix queue televangelist,In Netflix queue televangelist Documentary,2000
2853,3861,"Replacements, The",Comedy,191397,10393.0,, Comedy,2000
2854,3862,About Adam,Comedy,199314,18168.0,, Comedy,2000
2855,3863,"Cell, The",Drama Horror Thriller,209958,8843.0,, Drama Horror Thriller,2000
2856,3864,Godzilla 2000 (Gojira ni-sen mireniamu),Action Adventure Sci-Fi,188640,10643.0,, Action Adventure Sci-Fi,1999
2857,3865,"Original Kings of Comedy, The",Comedy Documentary,236388,23618.0,, Comedy Documentary,2000
2858,3868,"Naked Gun: From the Files of Police Squad!, The",Action Comedy Crime Romance,95705,37136.0,, Action Comedy Crime Romance,1988
2859,3869,"Naked Gun 2 1/2: The Smell of Fear, The",Comedy,102510,37137.0,, Comedy,1991
2860,3870,Our Town,Drama,32881,23283.0,, Drama,1940
2861,3871,Shane,Drama Western,46303,3110.0,, Drama Western,1953
2862,3872,"Suddenly, Last Summer",Drama,53318,14698.0,, Drama,1959
2863,3873,Cat Ballou,Comedy Western,59017,11694.0,, Comedy Western,1965
2864,3877,Supergirl,Action Adventure Fantasy,88206,9651.0,superhero,superhero Action Adventure Fantasy,1984
2865,3879,"Art of War, The",Action Thriller,160009,11398.0,, Action Thriller,2000
2866,3882,Bring It On,Comedy,204946,1588.0,, Comedy,2000
2867,3884,"Crew, The",Comedy,198386,19150.0,, Comedy,2000
2868,3888,Skipped Parts,Drama Romance,209322,41282.0,, Drama Romance,2000
2869,3889,Highlander: Endgame (Highlander IV),Action Adventure Fantasy,144964,12211.0,, Action Adventure Fantasy,2000
2870,3893,Nurse Betty,Comedy Crime Drama Romance Thriller,171580,10480.0,, Comedy Crime Drama Romance Thriller,2000
2871,3894,Solas,Drama,190798,80713.0,, Drama,1999
2872,3895,"Watcher, The",Crime Thriller,204626,10685.0,, Crime Thriller,2000
2873,3896,"Way of the Gun, The",Crime Thriller,202677,1619.0,, Crime Thriller,2000
2874,3897,Almost Famous,Drama,181875,786.0,music journalism music Rolling Stone,music journalism music Rolling Stone Drama,2000
2875,3898,Bait,Action Comedy,211938,14805.0,, Action Comedy,2000
2876,3900,Crime and Punishment in Suburbia,Comedy Drama,197384,46119.0,, Comedy Drama,2000
2877,3901,Duets,Comedy Drama,134630,18074.0,, Comedy Drama,2000
2878,3906,Under Suspicion,Crime Thriller,164212,10562.0,, Crime Thriller,2000
2879,3908,Urban Legends: Final Cut,Horror,192731,12212.0,, Horror,2000
2880,3909,Woman on Top,Comedy Romance,206420,14629.0,, Comedy Romance,2000
2881,3910,Dancer in the Dark,Drama Musical,168629,16.0,blindness factory,blindness factory Drama Musical,2000
2882,3911,Best in Show,Comedy,218839,13785.0,satire Dogs,satire Dogs Comedy,2000
2883,3912,Beautiful,Comedy Drama,210567,34299.0,, Comedy Drama,2000
2884,3914,"Broken Hearts Club, The",Drama,222850,22597.0,, Drama,2000
2885,3915,Girlfight,Drama,210075,19348.0,, Drama,2000
2886,3916,Remember the Titans,Drama,210945,10637.0,, Drama,2000
2887,3917,Hellraiser,Horror,93177,9003.0,, Horror,1987
2888,3918,Hellbound: Hellraiser II,Horror,95294,9064.0,, Horror,1988
2889,3919,Hellraiser III: Hell on Earth,Horror,104409,11569.0,, Horror,1992
2890,3920,"Faraway, So Close (In weiter Ferne, so nah!)",Drama Fantasy Mystery Romance,107209,10434.0,, Drama Fantasy Mystery Romance,1993
2891,3922,Bikini Beach,Comedy,57887,39113.0,, Comedy,1964
2892,3925,Stranger Than Paradise,Comedy Drama,88184,469.0,, Comedy Drama,1984
2893,3926,Voyage to the Bottom of the Sea,Adventure Sci-Fi,55608,2160.0,, Adventure Sci-Fi,1961
2894,3927,Fantastic Voyage,Adventure Sci-Fi,60397,2161.0,, Adventure Sci-Fi,1966
2895,3928,Abbott and Costello Meet Frankenstein,Comedy Horror,40068,3073.0,, Comedy Horror,1948
2896,3929,"Bank Dick, The",Comedy,32234,911.0,, Comedy,1940
2897,3930,"Creature from the Black Lagoon, The",Adventure Horror Sci-Fi,46876,10973.0,, Adventure Horror Sci-Fi,1954
2898,3932,"Invisible Man, The",Horror Sci-Fi,24184,10787.0,invisibility,invisibility Horror Sci-Fi,1933
2899,3933,"Killer Shrews, The",Horror Sci-Fi,52969,43109.0,, Horror Sci-Fi,1959
2900,3937,Runaway,Sci-Fi Thriller,88024,9507.0,, Sci-Fi Thriller,1984
2901,3938,"Slumber Party Massacre, The",Horror,84695,27475.0,, Horror,1982
2902,3939,Slumber Party Massacre II,Horror,93996,27764.0,, Horror,1987
2903,3940,Slumber Party Massacre III,Horror,100639,27767.0,, Horror,1990
2904,3941,Sorority House Massacre,Horror,91990,40760.0,, Horror,1986
2905,3942,Sorority House Massacre II,Horror,100663,40446.0,, Horror,1990
2906,3943,Bamboozled,Comedy,215545,24664.0,, Comedy,2000
2907,3945,Digimon: The Movie,Adventure Animation Children,259974,20455.0,, Adventure Animation Children,2000
2908,3946,Get Carter,Action Drama Thriller,208988,10461.0,, Action Drama Thriller,2000
2909,3947,Get Carter,Action Crime Drama Thriller,67128,1485.0,, Action Crime Drama Thriller,1971
2910,3948,Meet the Parents,Comedy,212338,1597.0,comedy Robert De Niro,comedy Robert De Niro Comedy,2000
2911,3949,Requiem for a Dream,Drama,180093,641.0,drug abuse depressing psychology,drug abuse depressing psychology Drama,2000
2912,3950,Tigerland,Drama,170691,10687.0,, Drama,2000
2913,3951,Two Family House,Drama,202641,63956.0,In Netflix queue,In Netflix queue Drama,2000
2914,3952,"Contender, The",Drama Thriller,208874,6521.0,, Drama Thriller,2000
2915,3953,Dr. T and the Women,Comedy Romance,205271,10763.0,, Comedy Romance,2000
2916,3955,"Ladies Man, The",Comedy,213790,16888.0,, Comedy,2000
2917,3957,Billy Jack,Action Drama,66832,21142.0,, Action Drama,1971
2918,3958,Billy Jack Goes to Washington,Drama,75754,78140.0,, Drama,1977
2919,3959,"Time Machine, The",Action Adventure Sci-Fi,54387,2134.0,, Action Adventure Sci-Fi,1960
2920,3962,Ghoulies II,Comedy Horror,93091,28605.0,, Comedy Horror,1987
2921,3963,"Unsinkable Molly Brown, The",Musical,58708,42797.0,, Musical,1964
2922,3964,"Adventures of Ichabod and Mr. Toad, The",Animation Children,41094,13465.0,, Animation Children,1949
2923,3965,"Strange Love of Martha Ivers, The",Drama Film-Noir,38988,27033.0,, Drama Film-Noir,1946
2924,3966,Detour,Crime Film-Noir,37638,20367.0,, Crime Film-Noir,1945
2925,3967,Billy Elliot,Drama,249462,71.0,ballet,ballet Drama,2000
2926,3968,Bedazzled,Comedy,230030,1636.0,, Comedy,2000
2927,3969,Pay It Forward,Drama,223897,10647.0,, Drama,2000
2928,3971,"Private Eyes, The",Comedy Mystery,81376,13762.0,, Comedy Mystery,1981
2929,3972,"Legend of Drunken Master, The (Jui kuen II)",Action Comedy,111512,12207.0,, Action Comedy,1994
2930,3973,Book of Shadows: Blair Witch 2,Crime Horror Mystery Thriller,229260,11531.0,, Crime Horror Mystery Thriller,2000
2931,3974,"Little Vampire, The",Adventure Children,192255,24100.0,, Adventure Children,2000
2932,3977,Charlie's Angels,Action Comedy,160127,4327.0,, Action Comedy,2000
2933,3978,"Legend of Bagger Vance, The",Drama Romance,146984,4958.0,, Drama Romance,2000
2934,3979,Little Nicky,Comedy,185431,9678.0,, Comedy,2000
2935,3980,Men of Honor,Drama,203019,11978.0,, Drama,2000
2936,3981,Red Planet,Action Sci-Fi Thriller,199753,8870.0,, Action Sci-Fi Thriller,2000
2937,3983,You Can Count on Me,Drama Romance,203230,14295.0,family,family Drama Romance,2000
2938,3984,Diamonds Are Forever,Action Adventure Thriller,66995,681.0,, Action Adventure Thriller,1971
2939,3985,"Eagle Has Landed, The",Drama War,74452,11372.0,, Drama War,1976
2940,3986,"6th Day, The",Action Sci-Fi Thriller,216216,8452.0,, Action Sci-Fi Thriller,2000
2941,3987,Bounce,Drama Romance,186894,10862.0,, Drama Romance,2000
2942,3988,How the Grinch Stole Christmas (a.k.a. The Grinch),Children Comedy Fantasy,170016,8871.0,Dr. Seuss,Dr. Seuss Children Comedy Fantasy,2000
2943,3989,One Day in September,Documentary,230591,34045.0,, Documentary,1999
2944,3990,Rugrats in Paris: The Movie,Animation Children Comedy,213203,16340.0,, Animation Children Comedy,2000
2945,3991,102 Dalmatians,Children Comedy,211181,10481.0,, Children Comedy,2000
2946,3992,Malèna,Drama Romance War,213847,10867.0,, Drama Romance War,2000
2947,3993,Quills,Drama Romance,180073,10876.0,, Drama Romance,2000
2948,3994,Unbreakable,Drama Sci-Fi,217869,9741.0,superhero atmospheric comics father-son relationship mindfuck unique atmospheric somber,superhero atmospheric comics father-son relationship mindfuck unique atmospheric somber Drama Sci-Fi,2000
2949,3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long)",Action Drama Romance,190332,146.0,china martial arts,china martial arts Action Drama Romance,2000
2950,3997,Dungeons & Dragons,Action Adventure Comedy Fantasy,190374,11849.0,, Action Adventure Comedy Fantasy,2000
2951,3998,Proof of Life,Drama,228750,11983.0,, Drama,2000
2952,3999,Vertical Limit,Action Adventure,190865,11678.0,, Action Adventure,2000
2953,4000,"Bounty, The",Adventure Drama,86993,2669.0,, Adventure Drama,1984
2954,4002,"Planes, Trains & Automobiles",Comedy,93748,2609.0,, Comedy,1987
2955,4003,She's Having a Baby,Comedy,96094,12714.0,, Comedy,1988
2956,4005,"Living Daylights, The",Action Adventure Thriller,93428,708.0,, Action Adventure Thriller,1987
2957,4006,Transformers: The Movie,Adventure Animation Children Sci-Fi,92106,1857.0,, Adventure Animation Children Sci-Fi,1986
2958,4007,Wall Street,Drama,94291,10673.0,business,business Drama,1987
2959,4008,Born on the Fourth of July,Drama War,96969,2604.0,, Drama War,1989
2960,4009,Talk Radio,Drama,96219,10132.0,, Drama,1988
2961,4010,Brewster's Millions,Comedy,88850,11064.0,, Comedy,1985
2962,4011,Snatch,Comedy Crime Thriller,208092,107.0,, Comedy Crime Thriller,2000
2963,4012,Punchline,Comedy Drama,95927,40820.0,stand-up comedy,stand-up comedy Comedy Drama,1988
2964,4014,Chocolat,Drama Romance,241303,392.0,, Drama Romance,2000
2965,4015,"Dude, Where's My Car?",Comedy Sci-Fi,242423,8859.0,bad,bad Comedy Sci-Fi,2000
2966,4016,"Emperor's New Groove, The",Adventure Animation Children Comedy Fantasy,120917,11688.0,, Adventure Animation Children Comedy Fantasy,2000
2967,4017,Pollock,Drama,183659,12509.0,, Drama,2000
2968,4018,What Women Want,Comedy Romance,207201,3981.0,, Comedy Romance,2000
2969,4019,Finding Forrester,Drama,181536,711.0,writing,writing Drama,2000
2970,4020,"Gift, The",Thriller,219699,2046.0,, Thriller,2000
2971,4021,Before Night Falls,Drama,247196,5001.0,, Drama,2000
2972,4022,Cast Away,Drama,162222,8358.0,, Drama,2000
2973,4023,"Family Man, The",Comedy Drama Romance,218967,5994.0,, Comedy Drama Romance,2000
2974,4024,"House of Mirth, The",Romance,200720,25520.0,Edith Wharton,Edith Wharton Romance,2000
2975,4025,Miss Congeniality,Comedy Crime,212346,1493.0,pageant,pageant Comedy Crime,2000
2976,4027,"O Brother, Where Art Thou?",Adventure Comedy Crime,190590,134.0,bluegrass,bluegrass Adventure Comedy Crime,2000
2977,4029,State and Main,Comedy Drama,120202,21991.0,movies,movies Comedy Drama,2000
2978,4030,Dracula 2000,Horror,219653,10577.0,, Horror,2000
2979,4031,All the Pretty Horses,Drama Romance Western,149624,21355.0,, Drama Romance Western,2000
2980,4032,"Everlasting Piece, An",Comedy,218182,29122.0,, Comedy,2000
2981,4033,Thirteen Days,Drama Thriller War,146309,11973.0,, Drama Thriller War,2000
2982,4034,Traffic,Crime Drama Thriller,181865,1900.0,drugs based on a TV show,drugs based on a TV show Crime Drama Thriller,2000
2983,4035,"Claim, The",Romance Western,218378,44853.0,, Romance Western,2000
2984,4036,Shadow of the Vampire,Drama Horror,189998,10873.0,, Drama Horror,2000
2985,4037,House of Games,Crime Film-Noir Mystery Thriller,93223,26719.0,, Crime Film-Noir Mystery Thriller,1987
